firm,firmsize,treated,shrimp1,shrimp2,shrimp3,shrimp4,shrimp5,shrimp6,shrimp7,shrimp8,shrimp9,shrimp10,shrimp11,shrimp12,shrimp13,shrimp14,shrimp15,shrimp16,shrimp17,shrimp18,shrimp19,shrimp20,shrimp21,shrimp22,shrimp23,shrimp24,shrimp25,shrimp26,shrimp27,shrimp28,shrimp29,shrimp30,shrimp31,shrimp32,shrimp33,shrimp34,shrimp35,shrimp36,salmon1,salmon2,salmon3,salmon4,salmon5,salmon6,salmon7,salmon8,salmon9,salmon10,salmon11,salmon12,salmon13,salmon14,salmon15,salmon16,salmon17,salmon18,salmon19,salmon20,salmon21,salmon22,salmon23,salmon24,salmon25,salmon26,salmon27,salmon28,salmon29,salmon30,salmon31,salmon32,salmon33,salmon34,salmon35,salmon36,bycatch1,bycatch2,bycatch3,bycatch4,bycatch5,bycatch6,bycatch7,bycatch8,bycatch9,bycatch10,bycatch11,bycatch12,bycatch13,bycatch14,bycatch15,bycatch16,bycatch17,bycatch18,bycatch19,bycatch20,bycatch21,bycatch22,bycatch23,bycatch24,bycatch25,bycatch26,bycatch27,bycatch28,bycatch29,bycatch30,bycatch31,bycatch32,bycatch33,bycatch34,bycatch35,bycatch36
41.0,11.0,1.0,80681.76565233222,77802.17854942718,79753.29409162367,75884.10708345386,78489.12838700072,76298.90983286873,77617.38837532098,82137.31090243816,78900.18925628741,78207.08047366381,79670.94785217433,79123.9711675495,75341.8536171919,75784.14655306401,76856.40226062003,75111.16308033145,77877.04601580609,76396.66513160626,73198.12355857155,77989.19900683209,76082.81661487208,79067.83208877048,79524.85337510632,79394.24432631019,81375.59484129974,73784.67829282448,81203.95542575925,76571.03062528565,81736.81444602985,78349.15683961322,78801.01857522402,75737.21147450674,77438.24972080991,78789.1153028553,77824.56862653673,79019.63643905963,166146.7129421468,166565.74814294925,166651.2168404642,166183.32750146606,167001.55384008915,166503.9485534421,166490.2583891745,167397.48620373986,166689.6178219448,166972.77342596385,167504.63328854894,167374.6102316402,167543.13635182567,167792.83279875375,167740.09579367356,167421.4624018438,167642.42164639846,167728.3609599283,168272.4320810977,168446.50021656,168337.83124866037,168736.2068809507,168495.259132999,168472.88469854803,168475.7717549489,168421.20643341797,169046.1021879656,169084.33722125876,168630.9395952191,168981.8687961968,169192.53099726804,169301.69048547206,169430.17935120844,170086.04673859675,169973.12909124303,170095.81198715878,163813.46990681445,161144.35821933555,163147.18538189112,159044.95502761216,162050.28368846673,159620.1984520899,160931.82728390174,165896.16539002012,162322.0722024802,161753.17243163218,163483.8699480897,162864.39889300396,127350.07689214559,127819.97004274599,128644.9751151945,127113.0431089234,129417.20727594061,128259.45796630689,125925.24834454607,129829.3242801217,128267.68325285584,130826.98884919466,131087.95128315053,130969.1720789548,132564.49419526767,126453.17562163305,132649.95805123492,128949.1548775601,132894.7410521032,130327.93192871702,130805.93951171373,128383.78652406788,129788.48418573372,131132.41952675782,130305.59565641581,131314.34239283943
42.0,9.0,0.0,52146.17698220415,46823.477477804816,47961.54848350474,50061.14148475832,46612.275507241095,48954.86983079781,49650.57777940513,48813.25619592244,45700.74511758887,46889.10094261334,48062.02894013663,48423.33460582916,48228.227964109916,47744.475884163214,49698.472365620764,49948.3671073227,49089.42152654886,52058.515452152395,47709.44666619112,51497.436268824764,49190.41536367501,50201.983075200085,52958.09880021385,52997.791068705235,48647.56089313992,48060.99827457327,46515.12176457406,46236.78044045901,46175.682101673454,45169.06790346155,46294.683051489286,48892.55567431603,46125.26401410506,49316.99588529552,52230.41280248371,49838.752359557846,136591.2524461218,136469.75987771017,137028.3014339111,136434.77233393872,137482.38367759966,137374.48229244226,136982.16033982075,137564.20831512054,137659.64875241113,137539.8501105863,138078.77366002853,137960.37935689508,138049.16660515938,137779.64013604884,137885.1380552052,138088.85271082164,138429.47969724913,137892.93923202695,138314.85968812316,138168.1533054513,138831.28734123523,138795.5764700711,137819.7578650143,138702.06914411165,139226.25421159543,139054.54337766138,139190.04264688192,139029.31483612832,139365.95481783437,139563.92842199252,139417.32132897442,139577.5930121617,139445.34112349726,139765.17444121404,139669.10889337372,139942.51748437688,120491.65001268245,115097.99118372015,116524.59718793794,118331.60039319214,115411.98054065517,117699.07177349403,118193.92813591936,117645.47812032537,114589.49005478255,115726.52266500321,117153.51534137524,117446.8986346035,117313.02277085617,116693.45015905741,118697.65706754847,119059.63710480493,118340.88099108107,121077.22772149587,116930.45732242223,120623.29035305206,118677.67405387698,119667.61237503639,121949.38749874853,122403.19491179356,94659.1284850625,94147.84602883978,92943.2831277409,92643.6358173846,92748.06215461234,92013.8287994585,92852.44315469146,95014.77342330938,92749.5552363341,95427.55837325008,97714.37829839365,95892.75957433016
43.0,11.0,1.0,50890.289736945626,54883.236979032416,47315.11392306357,47070.657354266965,46757.89280381666,49905.9425475801,47637.69030753624,45319.48275542304,51888.90844061644,52337.9703799541,50365.2187571365,55081.363664315766,48671.49285415455,54061.448300660384,51645.591053199096,53539.95307472108,52120.18569201632,54598.248257090934,53043.95877249095,53487.7860554692,54816.8816726045,50876.288183433455,55840.29131767192,56515.51740660413,49310.413920904415,51577.47156760696,49926.85650082591,51195.72955865517,47332.865573327064,48327.646289987024,49950.50064328354,49301.21138151216,51200.116302945404,49535.96095801948,51682.51937393861,51227.407415312955,163746.81254193504,164002.7830511936,163978.12097687853,164136.12502463174,164995.36777607555,164144.00076021894,164640.58153866834,164856.19451988657,164749.44997714105,164529.89409081105,165216.73766059618,164235.9145687034,165014.4439858161,165549.89361867128,165794.16284392765,165579.84544412335,165275.85651415243,165200.21840470852,165986.32202565242,165335.83464383258,165591.2406339145,166219.73612487348,165395.01954556786,165967.74296847568,165742.18842455128,166562.5022464571,166518.9109019177,167155.144696851,166422.8077517363,166282.11267521678,166283.76820232457,167119.88275900204,166663.6862998807,167876.78128413626,167182.74589909383,166916.2409610862,132879.57373244682,136976.01369500073,129402.93371093435,129237.96462529841,129353.6561912981,132074.8881234923,130053.10416281284,127842.93909308594,134349.35363367453,134725.4954279923,133095.49122631972,137307.08348692092,131295.72826714974,136927.4564392665,134644.12028617453,136407.50369318112,134863.96326354548,137299.1047121085,136152.6446641809,136240.45624117565,137707.07121785145,134081.83762739613,138625.0308709391,139603.6898267937,105861.05478476918,107975.36237180891,106647.45746123274,107936.16076339962,104537.37787352382,105284.70693765036,106574.45790697141,106395.82125455106,107715.29967903365,106881.94670877172,108316.75787888093,107850.43800136211
44.0,1.0,0.0,8794.593719684039,8998.590218844822,9266.302968034559,9286.815147504973,9344.694049340425,9629.321796331693,9084.051638636809,9195.226271710922,9122.112692933379,9084.868562807178,9001.105031417468,9467.577640293835,9209.085523701595,9233.347373378623,9444.219171042092,9542.718251326574,9497.144104930247,9424.206614687298,9354.884780546721,9115.329542347848,9509.409095057537,9516.49263751297,9778.263336925083,9768.066191392612,9758.053701690491,9385.650073681156,9216.444987691753,9444.096361157963,8835.981013256564,9611.015661822395,9499.641469162902,9595.092072540963,9650.356092665941,9670.418272870502,9215.619302055151,9595.736104473877,14978.039120861984,14986.82034305836,15061.826527271172,15056.542272611565,15068.920418486454,15102.942794407056,15110.549800590896,15070.990077879032,15108.44426754881,15117.407687422807,15086.51007914344,15086.066013679261,15160.513307869174,15160.404717258452,15122.227920123203,15160.202525130546,15166.942045466498,15141.752208360716,15184.258016630072,15191.302973409945,15211.19552515272,15130.449046605261,15204.68197546521,15177.266772140903,15162.29884018163,15179.920446142114,15233.287695010285,15260.397312652183,15205.809046089267,15276.960512934704,15228.55540707733,15275.53929767625,15214.226296431561,15320.704774070096,15243.342619442195,15302.112598453563,16378.180114093308,16582.61589929537,16861.964992056677,16907.896433448066,16944.402377017865,17280.99449938914,16708.330456296102,16801.130215863017,16769.87900814044,16733.59473549039,16615.531054862713,17090.781859189814,16875.833232712117,16907.831840470582,17100.59117444432,17220.318800279427,17170.28892092471,17074.138542380584,17036.892390542907,16797.3219141791,17212.064724218366,17152.051983526988,17447.36364120966,17418.05467018814,13963.540128018023,13657.07822236633,13514.339634973594,13727.89402975894,13213.247181073448,13878.439765501365,13778.958631559844,13866.588360225658,13875.449731332026,13946.494666260518,13549.166911670705,13892.055818543484
45.0,20.0,0.0,169451.3423218991,176879.55645732314,166546.1753846815,171126.4453795984,168074.93360876123,168672.63731126444,169148.2653761781,175893.42015692458,163886.94221391762,175875.43256473314,166721.23024062882,170264.2950505017,178836.5542167399,174603.7226371843,177432.94103274797,174273.1611657747,173855.12714188438,177953.56970064793,180423.8878809246,174906.20128060773,176923.8888672693,177392.15420613956,177240.5069080663,185352.99065497206,172066.67375736256,168441.24347271645,171756.6402151134,166148.35408332778,161591.99279680604,169995.34890724564,173416.83468740978,169944.93170566772,175373.0456740508,169918.85134341998,165218.2448134876,173476.14545086346,309243.0479732766,309072.5406135418,310250.6211556132,309306.6982945287,308863.11877533694,309531.20509614487,310260.59807180037,311469.31660529395,310410.7088800657,310179.8205323004,310669.0459282093,311477.40608710813,310849.2195419725,312222.17679140426,311763.79390429816,311184.65359584225,312048.0958635608,312527.06669310224,312829.947651315,313116.6425200298,312823.5813677891,313328.02196924546,312717.1039005202,312662.1759378379,314301.0223750043,314514.8107229633,312856.95268727944,313952.52597003523,314027.07951147534,314479.2173722316,313777.2162096241,315080.6602694608,313667.37264489336,314802.5306728013,315340.8960533974,316401.5102434244,324120.5373406593,331470.8930186773,321735.920038046,325827.5446942944,322566.21754471713,323506.15409586724,324326.1165754448,331699.4256967689,319156.7300546454,331032.09842789784,322110.5676573402,326072.8543998869,334318.0160682914,330757.7300659803,333377.0061838353,329919.64127206523,329928.85202091973,334285.13892866886,336886.4097137177,331532.47384347714,333402.34105834784,334122.8391783282,333657.2578539349,341728.36230269383,263433.4915909825,260623.1095374103,262608.24560032925,258552.824702535,254942.41996780515,261846.95756280652,264293.3324463953,262055.32738163686,265838.01675483206,261929.69537283797,258376.4198891273,265398.18726534577
46.0,14.0,0.0,97770.67486974767,100919.94570174084,103255.87075479838,100322.2689829062,96449.21660235795,100577.16087493257,98731.26744378067,95966.06490665369,97260.01336208498,99941.51739205173,99122.84489664999,103540.65689861777,101244.55416961169,107942.37300688744,96251.9018393656,102857.61489387699,101976.02782302596,102128.54655105602,98714.53209651123,102144.11069050735,101026.75308531657,101514.93723317466,104778.95709054844,106948.4037128083,99159.15782150591,94561.53759298779,95963.12299048543,97820.78916178261,100823.77382789066,101877.07049637155,102222.97779587786,98652.37416740994,99552.96955408488,104981.50633088237,97812.2240001735,104829.05551586328,213967.62271322793,214705.70481501488,213588.31303664937,215024.10606441856,214644.76127011233,215004.03089746417,215945.7323667898,215428.3494831969,216075.33544221547,215908.53989347888,216447.25967103237,216251.46225669788,217035.26261869015,217298.80625333253,217079.12969839651,218072.60418666704,217108.86701290568,217267.03341416616,217746.87932127024,217517.15272026308,218037.75477085024,219615.5008540736,218685.157915802,219378.4470265381,219003.19923233407,218892.02449648353,219109.0042050396,218955.53636057847,219255.58254966416,219485.44732271243,220013.6978067497,220843.29098055937,220856.6365939244,220655.35602963658,221176.5493023517,221348.0530138759,204827.7911492309,208325.94874647856,210102.83641466885,207900.94690271158,203826.81319125727,208132.19138257322,206770.17806960482,203738.5287632276,205364.6352364572,207953.94826794628,207391.59920263934,211723.574089251,209801.42153217856,216634.2760558507,204845.7988100796,211945.62295193432,210585.06586600866,210830.5548777419,207646.76078354762,210950.5891374593,210120.2511613704,211391.06976908864,214174.46254302422,216690.39585917853,166987.64316808493,163246.128901818,164475.05003033168,165902.6115254773,168415.34061706607,169365.25365471435,169828.26421248846,167312.84626279733,168047.62052946535,172314.45904180873,166771.2435645914,172449.31782147166
47.0,2.0,0.0,11511.725592619472,11384.968290421406,11289.570878170065,10564.278770838651,10543.379295366516,11141.890932647839,11403.986563482667,11726.167106176279,11058.159581314809,11074.770935946908,11604.655574832024,11719.64938643705,11685.164023672165,11897.862466494847,11731.664474739102,11698.058617612467,12045.667429984398,12214.053869251378,12190.149418106384,11916.852244076059,11363.760582431112,12011.76482548463,12064.308285119365,12292.652322311058,11263.712104498141,11403.143215042548,11018.532740928222,11608.340908965605,11549.935696929053,11311.084559257357,11291.122456213314,11876.266433642946,11375.778194196007,11559.859311279844,12246.013842517612,11688.842491292478,30531.44118977952,30532.02746088749,30615.160824561954,30656.444548326363,30648.94477813351,30653.968960761544,30594.486419981287,30715.28360897542,30756.001456347392,30627.56882690257,30762.464378868346,30667.661467147147,30804.463087879147,30682.904075159287,30811.155000677765,30798.986962881318,30759.674030368653,30856.275696158817,30889.572596540904,30899.786748064846,30869.23856699004,30989.50606911093,30939.4894145315,30812.166767487597,30967.368609095076,30920.228694201418,31008.789910307292,30986.07399651299,31033.465852941186,31136.289654108037,31085.71865811459,30987.429924698085,31103.118611939957,31151.03270472609,31262.862074794997,31135.805551416786,26892.40532617995,26754.69475391887,26699.924929640456,26000.922018454738,25973.72023942692,26593.53585666968,26818.70414503628,27179.532435013592,26524.217711217723,26490.92001195777,27082.669664173616,27152.51011962688,27185.142081189788,27335.085923832572,27240.295566128127,27195.73522530324,27524.543833217063,27756.68674782174,27744.742434268035,27478.205639777123,26901.79500416032,27600.690899841466,27639.73871604143,27821.09550438082,21507.234732579273,21598.370720300594,21318.599415232075,21787.329360630236,21757.978007831665,21583.789218136888,21576.24434073201,21997.889369019405,21648.661149597647,21802.204755770552,22401.44942266231,21906.43943913137
48.0,3.0,1.0,24743.176465926357,24302.103831733522,24381.40132121288,22243.247576089077,23789.39089596596,23367.037312045264,23832.83450383592,23230.819737370774,22889.21277833338,23089.82723980695,23678.760949131953,22650.36922504767,23948.829037934323,22951.41243374639,22492.13984847246,22460.91865828606,23025.886249012445,22364.369112124696,21043.89892390111,23748.954014547788,23601.158189974783,23116.755817933106,22373.48331180926,23750.244351159094,24055.44626089887,23850.971839476293,23930.573895670437,23530.25928526157,25103.159545641975,22140.789789884075,23791.684411858776,24004.59137034936,23870.64233240676,23767.60922741574,24621.233591182867,24512.8008411896,47480.12620901648,47370.13747756293,47431.63350363839,47515.478116656435,47575.53778490003,47602.35865353834,47409.675254027396,47740.293442906834,47804.5438039906,47577.389245142156,47704.88720697266,47910.86605423195,47795.89609900362,47946.598998273716,47810.54164602613,48094.77088153824,47879.92950151156,48047.10093896613,47978.670444896976,48017.86842796891,48156.890787959004,48176.8350619615,48217.660096342755,48018.89058734923,48054.79595417704,48423.37737522845,48181.687131603394,48440.21417523632,48471.74473215093,48386.309506548736,48411.74557144055,48420.85983650628,48437.7785954551,48512.55520567078,48683.44362499223,48687.22123480322,48602.35975541406,48098.81610161367,48216.565409207775,46122.13633922109,47712.980642324925,47290.26414675298,47650.59302145597,47211.240000501304,46901.86024999583,47018.64662820427,47654.56040183258,46730.545425642405,38402.32545987671,37664.98711711139,37252.6819579218,37334.18419071856,37707.20338526126,37239.37223178121,36163.86703992238,38328.11043933792,38257.263034803895,37889.833328738634,37307.73332568905,38338.10664200322,38590.52608581403,38561.65259023786,38551.90825769972,38318.38345308716,39583.285524204875,37194.90411974095,38508.056610896114,38710.40235709448,38595.50823363819,38547.42855220449,39289.7930730144,39194.68537622421
49.0,3.0,1.0,16248.58081291314,15069.334293023938,16416.590459093557,13640.609606491325,14678.901522655531,15171.503705848196,14584.234533611017,15482.976461858154,15521.075104852529,15619.60585050044,14283.875093136907,16391.748491019363,14994.29992911311,15663.514572727776,15376.374862075609,14835.508846652998,15717.516453541923,15908.220146369447,15545.001912961625,16449.984013495894,15653.227758754381,15289.712080867112,16248.545466646889,16407.25388944111,14004.428320088527,16402.34204701204,14592.897287246207,15485.007210637343,14891.241095455785,15005.776098428589,14358.285844835664,15105.54118376959,14875.476954563674,15257.026262475276,14856.397286579562,15671.037803483137,46829.933118128116,46750.62765612539,46845.87033864877,46775.36923618483,47024.23534298133,46997.45168173699,46775.815438955804,46982.77803387413,47057.583144593074,47078.68609403556,46858.361212243035,47149.42505534858,47309.94005834908,47016.11726743381,47195.99360796392,47190.18292929531,47238.885463512,47238.02747841538,47374.67430452308,47256.20417592013,47290.22489210529,47321.90777251007,47329.06502547903,47443.49477069167,47244.20780369662,47400.22337276184,47534.10988293563,47483.07641524623,47477.50939815214,47502.97928201385,47497.459076148036,47491.258054128164,47689.89998145726,47510.52084492385,47612.624014151064,47689.84501692316,39773.147022942736,38543.211223740924,39935.72046620892,37130.229972659334,38288.34610750724,38779.21112437793,38067.822026650836,39066.80719403105,39155.62867369116,39258.17385856079,37816.84411466515,40051.755546303335,38742.25668758644,39275.67013825697,39074.23274474361,38531.88512484759,39433.41191037167,39620.64420464424,39336.229423079494,40181.55271054441,39391.75646432773,39025.528369588654,39994.23584769966,40223.7470535786,30207.80457463468,32175.67935886332,30787.885946032093,31490.054259932283,30993.500360894883,31096.462643495426,30586.52543892345,31176.781552516695,31086.456127557765,31314.445683297003,31023.279573313208,31714.23165281277
50.0,6.0,0.0,51441.353533052665,52421.296165074156,49835.92633902845,52338.983429090695,51261.727089229506,52359.46479920226,49791.54709937863,51247.08583420377,52830.674834843005,53337.33149711194,53128.27079008649,51882.42030419309,50777.42607708014,52881.47110369471,51764.928539833694,51516.584121886204,53734.108605824884,54776.992313984716,51726.50758590695,54541.86609529857,52616.509926606304,55255.69456350801,54905.832996423844,53802.442619874775,51225.98749448698,52236.339378180564,51042.75541078939,50871.825303734375,49258.21334807093,51848.02236924142,53913.061014365674,52851.71338972096,52574.58018614061,50756.03430960785,51134.600433472704,50929.317977355866,88453.95526379139,88244.41448007243,88443.17804410566,88535.04300462235,89119.252684384,88950.58665281147,89066.11708517857,89345.43505833468,89003.89510141984,89311.72198076869,89399.60132130918,89468.53791231316,89568.82860938102,89574.55826646881,89735.69347372687,89715.73900881791,89611.28626542726,89774.58036062491,89541.35264666672,89990.31036086545,90038.481105719,89981.17244026426,90051.70955795798,89866.68179607423,90339.1480235613,90262.21375709542,89991.9580665198,90538.78058290992,90529.6877345053,90574.44415737221,91137.74743378822,90465.50670010968,90845.85227484684,90581.77309878763,90963.09229670656,90609.2424389606,95734.70541172133,96597.30723156691,94110.18286489266,96646.18371279133,95870.62563854689,96902.17147993969,94363.61377204601,95955.06095649171,97382.63663215072,98044.0855390109,97885.21925387123,96664.6906489455,95631.63000587262,97715.34395714808,96691.25793205001,96444.0153807513,98569.40036453214,99712.45142075255,96552.78465330819,99592.12131527055,97682.13785160957,100306.45745172215,99988.16636239295,98785.61239543166,77164.27767755301,77936.98196729072,76883.22427730868,76964.34047038447,75683.29808316249,77781.03415543778,79644.75092561908,78514.40297240113,78467.03543180179,76875.44965610915,77351.6407688403,77015.88981037178
